arrest_date,a_age,a_gender,a_race,v_age,v_gender,v_race,crime,weapon
5/5/2016 0:00,23,M,Black or African American,29,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/5/2016 0:00,23,M,Black or African American,29,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/5/2016 0:00,23,M,Black or African American,29,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/5/2016 0:00,55,M,White,50,F,White,Murder and Nonnegligent Manslaughter,Other
5/5/2016 0:00,55,M,White,50,F,White,Murder and Nonnegligent Manslaughter,Other
5/5/2016 0:00,55,M,White,50,F,White,Murder and Nonnegligent Manslaughter,Other
5/6/2016 0:00,39,M,White,32,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/6/2016 0:00,39,M,White,32,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/6/2016 0:00,39,M,White,32,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/6/2016 0:00,39,M,White,32,M,White,Murder and Nonnegligent Manslaughter,Unknown
5/6/2016 0:00,39,M,White,32,M,White,Murder and Nonnegligent Manslaughter,Unknown
5/6/2016 0:00,39,M,White,32,M,White,Murder and Nonnegligent Manslaughter,Unknown
5/7/2016 0:00,39,M,White,55,M,White,Murder and Nonnegligent Manslaughter,Unknown
5/7/2016 0:00,39,M,White,55,M,White,Murder and Nonnegligent Manslaughter,Unknown
5/7/2016 0:00,39,M,White,55,M,White,Murder and Nonnegligent Manslaughter,Unknown
5/8/2016 0:00,31,M,Black or African American,40,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/8/2016 0:00,31,M,Black or African American,40,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/8/2016 0:00,31,M,Black or African American,40,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/9/2016 0:00,15,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/9/2016 0:00,15,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/9/2016 0:00,15,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/9/2016 0:00,37,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/9/2016 0:00,37,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/9/2016 0:00,37,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/11/2016 0:00,33,M,White,35,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/11/2016 0:00,33,M,White,35,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/11/2016 0:00,33,M,White,35,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/12/2016 0:00,18,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/12/2016 0:00,18,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/12/2016 0:00,18,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/13/2016 0:00,27,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/13/2016 0:00,27,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/13/2016 0:00,27,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/13/2016 0:00,52,M,White,34,F,White,Murder and Nonnegligent Manslaughter,Asphyxiation
5/13/2016 0:00,52,M,White,34,F,White,Murder and Nonnegligent Manslaughter,Asphyxiation
5/13/2016 0:00,52,M,White,34,F,White,Murder and Nonnegligent Manslaughter,Asphyxiation
5/15/2016 0:00,21,M,Black or African American,22,M,White,Murder and Nonnegligent Manslaughter,Drugs/Narcotics/Sleeping Pills
5/15/2016 0:00,21,M,Black or African American,22,M,White,Murder and Nonnegligent Manslaughter,Drugs/Narcotics/Sleeping Pills
5/15/2016 0:00,21,M,Black or African American,22,M,White,Murder and Nonnegligent Manslaughter,Drugs/Narcotics/Sleeping Pills
5/19/2016 0:00,20,M,Black or African American,51,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/19/2016 0:00,20,M,Black or African American,51,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/19/2016 0:00,20,M,Black or African American,51,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/19/2016 0:00,20,M,Black or African American,51,F,White,Murder and Nonnegligent Manslaughter,Blunt Object
5/19/2016 0:00,20,M,Black or African American,51,F,White,Murder and Nonnegligent Manslaughter,Blunt Object
5/19/2016 0:00,20,M,Black or African American,51,F,White,Murder and Nonnegligent Manslaughter,Blunt Object
5/20/2016 0:00,22,M,Black or African American,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/20/2016 0:00,22,M,Black or African American,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/20/2016 0:00,22,M,Black or African American,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/21/2016 0:00,21,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,18,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,18,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,18,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/22/2016 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,18,F,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,18,F,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,19,M,Black or African American,18,F,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/22/2016 0:00,21,M,White,38,M,White,Negligent Manslaughter,Motor Vehicle/Vessel
5/22/2016 0:00,21,M,White,38,M,White,Negligent Manslaughter,Motor Vehicle/Vessel
5/22/2016 0:00,21,M,White,38,M,White,Negligent Manslaughter,Motor Vehicle/Vessel
5/23/2016 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2016 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2016 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2016 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2016 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2016 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2016 0:00,24,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/23/2016 0:00,24,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/23/2016 0:00,24,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,19,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/24/2016 0:00,19,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/24/2016 0:00,19,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/24/2016 0:00,33,M,White,30,F,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,30,F,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,30,F,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,54,M,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,54,M,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,54,M,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,33,M,White,30,F,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,30,F,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,30,F,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,54,M,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,54,M,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,33,M,White,54,M,White,Murder and Nonnegligent Manslaughter,Firearm
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,23,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/24/2016 0:00,19,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/26/2016 0:00,28,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/26/2016 0:00,28,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/26/2016 0:00,28,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/26/2016 0:00,30,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/26/2016 0:00,30,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/26/2016 0:00,30,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/27/2016 0:00,20,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/27/2016 0:00,20,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/27/2016 0:00,20,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/28/2016 0:00,25,F,Black or African American,14,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/28/2016 0:00,25,F,Black or African American,14,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/28/2016 0:00,25,F,Black or African American,14,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/28/2016 0:00,31,F,Black or African American,46,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/28/2016 0:00,31,F,Black or African American,46,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/28/2016 0:00,31,F,Black or African American,46,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/28/2016 0:00,25,F,Black or African American,14,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/28/2016 0:00,25,F,Black or African American,14,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/28/2016 0:00,25,F,Black or African American,14,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/28/2016 0:00,51,M,White,46,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/28/2016 0:00,51,M,White,46,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/28/2016 0:00,51,M,White,46,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/31/2016 0:00,16,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/31/2016 0:00,16,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/31/2016 0:00,16,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/31/2016 0:00,16,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/31/2016 0:00,16,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/31/2016 0:00,16,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/1/2016 0:00,29,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/1/2016 0:00,29,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/1/2016 0:00,29,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/1/2016 0:00,45,M,Black or African American,49,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/1/2016 0:00,45,M,Black or African American,49,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/1/2016 0:00,45,M,Black or African American,49,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/1/2016 0:00,45,M,Black or African American,49,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/1/2016 0:00,45,M,Black or African American,49,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/1/2016 0:00,45,M,Black or African American,49,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/2/2016 0:00,35,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
6/2/2016 0:00,35,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
6/2/2016 0:00,35,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
6/3/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/3/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/3/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/3/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/3/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/3/2016 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/6/2016 0:00,30,M,White,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,27,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,27,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,27,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,25,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,25,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,25,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,20,F,White,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/6/2016 0:00,20,F,White,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/6/2016 0:00,20,F,White,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/6/2016 0:00,30,M,White,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,27,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,27,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,27,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,25,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,25,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/6/2016 0:00,30,M,White,25,F,White,Murder and Nonnegligent Manslaughter,Firearm
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,20,M,White,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,20,M,White,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,20,M,White,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,25,M,Black or African American,41,M,Asian,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,20,M,White,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,20,M,White,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/7/2016 0:00,20,M,White,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/14/2016 0:00,15,M,White,46,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/14/2016 0:00,15,M,White,46,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/14/2016 0:00,15,M,White,46,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/15/2016 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Drugs/Narcotics/Sleeping Pills
6/15/2016 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Drugs/Narcotics/Sleeping Pills
6/15/2016 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Drugs/Narcotics/Sleeping Pills
6/18/2016 0:00,53,M,Black or African American,47,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/18/2016 0:00,53,M,Black or African American,47,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/18/2016 0:00,53,M,Black or African American,47,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2016 0:00,20,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2016 0:00,20,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2016 0:00,20,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2016 0:00,20,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2016 0:00,20,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2016 0:00,20,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/20/2016 0:00,29,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/20/2016 0:00,29,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/20/2016 0:00,29,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/21/2016 0:00,16,M,White,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/21/2016 0:00,16,M,White,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/21/2016 0:00,16,M,White,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/22/2016 0:00,61,M,White,60,F,White,Murder and Nonnegligent Manslaughter,Shotgun
6/22/2016 0:00,61,M,White,60,F,White,Murder and Nonnegligent Manslaughter,Shotgun
